filename,width,height,class,xmin,ymin,xmax,ymax
aug1_DSCF1048.jpg,3648,2736,white,2491,1232,3240,1667
aug1_DSCF1049.jpg,3648,2736,gray,136,904,1127,1391
aug1_DSCF1049.jpg,3648,2736,blue,1691,1147,2620,1644
aug1_DSCF1049.jpg,3648,2736,white,2997,1363,3648,1799
aug1_DSCF1050.jpg,3648,2736,blue,454,766,1258,1132
aug1_DSCF1050.jpg,3648,2736,white,1767,807,2559,1173
aug1_DSCF1053.jpg,3648,2736,green,1729,1536,2773,2050
aug1_DSCF1053.jpg,3648,2736,red,635,1510,1686,2031
aug1_DSCF1056.jpg,3648,2736,yellow,741,212,2052,1463
aug1_DSCF1056.jpg,3648,2736,red,1553,973,2877,2237
aug1_DSCF1059.jpg,3648,2736,yellow,1204,994,2343,1700
aug1_DSCF1061.jpg,3648,2736,red,163,1716,1855,2701
aug1_DSCF1061.jpg,3648,2736,yellow,1037,1163,2460,1949
aug1_DSCF1064.jpg,3648,2736,white,1066,816,1509,1100
aug1_DSCF1064.jpg,3648,2736,yellow,1994,1025,2500,1341
aug1_DSCF1065.jpg,3648,2736,blue,705,1031,1516,1337
aug1_DSCF1065.jpg,3648,2736,green,2193,908,2959,1214
aug1_DSCF1066.jpg,3648,2736,green,726,1031,1706,1484
aug1_DSCF1066.jpg,3648,2736,blue,2098,1031,3046,1469
aug1_DSCF1068.jpg,3648,2736,blue,1616,345,2966,845
aug1_DSCF1068.jpg,3648,2736,green,184,1533,1177,2058
aug1_DSCF1070.jpg,3648,2736,yellow,1629,1411,2791,1975
aug1_DSCF1070.jpg,3648,2736,red,1439,1003,2438,1508
aug1_DSCF1072.jpg,3648,2736,white,1985,1211,2901,1760
aug1_DSCF1072.jpg,3648,2736,yellow,774,1465,1742,1999
aug1_DSCF1074.jpg,3648,2736,yellow,951,1307,3133,2514
aug1_DSCF1077.jpg,3648,2736,red,307,1282,1422,1902
aug1_DSCF1077.jpg,3648,2736,green,1700,1342,2837,1966
aug1_DSCF1081.jpg,3648,2736,gray,1475,1282,2189,1678
aug1_DSCF1082.jpg,3648,2736,blue,843,570,1894,1302
aug1_DSCF1082.jpg,3648,2736,gray,1942,346,2984,1084
aug1_DSCF1086.jpg,3648,2736,gray,647,981,1314,1308
aug1_DSCF1086.jpg,3648,2736,yellow,1402,977,2062,1308
aug1_DSCF1086.jpg,3648,2736,green,2112,1011,2766,1349
aug1_DSCF1086.jpg,3648,2736,white,2812,996,3477,1349
aug1_DSCF1088.jpg,3648,2736,blue,1626,440,2415,862
aug1_DSCF1088.jpg,3648,2736,yellow,1667,1525,2321,1895
aug1_DSCF1090.jpg,3648,2736,green,1568,448,2332,1137
aug1_DSCF1092.jpg,3648,2736,gray,2356,1293,3223,1831
aug1_DSCF1092.jpg,3648,2736,blue,1121,1521,2011,2037
aug1_DSCF1092.jpg,3648,2736,white,415,1028,1166,1532
aug1_DSCF1094.jpg,3648,2736,gray,1264,1036,2287,1618
aug1_DSCF1097.jpg,3648,2736,blue,1166,642,2321,1277
aug1_DSCF1099.jpg,3648,2736,red,760,601,1822,1846
aug1_DSCF1101.jpg,3648,2736,yellow,1716,1072,2632,1576
aug1_DSCF1103.jpg,3648,2736,red,1475,541,2166,900
aug1_DSCF1103.jpg,3648,2736,blue,1168,1880,2017,2396
aug1_DSCF1104.jpg,3648,2736,blue,1715,493,2399,822
aug1_DSCF1104.jpg,3648,2736,green,1632,1783,2406,2209
aug1_DSCF1105.jpg,3648,2736,yellow,1001,804,2483,1932
aug1_DSCF1106.jpg,3648,2736,yellow,1202,1076,2357,1700
aug1_DSCF1109.jpg,3648,2736,white,1053,878,2231,1528
aug1_DSCF1110.jpg,3648,2736,white,804,910,1848,1752
aug1_DSCF1110.jpg,3648,2736,green,1709,547,2761,1385
aug1_DSCF1111.jpg,3648,2736,red,1898,807,3045,1452
aug1_DSCF1111.jpg,3648,2736,yellow,532,815,1701,1468
aug1_DSCF1114.jpg,3648,2736,red,1244,1211,2061,1628
aug1_DSCF1116.jpg,3648,2736,blue,1545,1458,2575,1980
aug1_DSCF1120.jpg,3648,2736,white,769,1234,2665,2245
aug1_DSCF1122.jpg,3648,2736,blue,1458,834,2136,1610
aug1_DSCF1125.jpg,3648,2736,green,949,945,1631,1405
aug1_DSCF1125.jpg,3648,2736,red,1201,1380,2049,1919
aug1_DSCF1125.jpg,3648,2736,yellow,2396,1154,3219,1669
aug1_DSCF1129.jpg,3648,2736,red,1445,1714,2280,2322
aug1_DSCF1130.jpg,3648,2736,green,1855,1282,2718,2152
aug1_DSCF1132.jpg,3648,2736,green,2752,1231,3285,1588
aug1_DSCF1132.jpg,3648,2736,gray,2170,1387,3160,2104
aug1_DSCF1132.jpg,3648,2736,blue,0,1271,1518,2318
aug1_DSCF1133.jpg,3648,2736,green,1203,1196,2531,2016
aug2_DSCF1013.jpg,3648,2736,green,1941,1690,2430,1891
aug2_DSCF1013.jpg,3648,2736,yellow,1398,1619,1873,1843
aug2_DSCF1013.jpg,3648,2736,white,874,1566,1334,1794
aug2_DSCF1013.jpg,3648,2736,gray,1866,1832,2363,2063
aug2_DSCF1013.jpg,3648,2736,blue,1282,1798,1768,2026
aug2_DSCF1013.jpg,3648,2736,red,743,1742,1218,1970
aug2_DSCF1015.jpg,3648,2736,white,80,363,1843,2116
aug2_DSCF1015.jpg,3648,2736,red,1699,1259,3281,2736
aug2_DSCF1016.jpg,3648,2736,gray,1466,1843,2580,2456
aug2_DSCF1016.jpg,3648,2736,red,672,1278,1693,1839
aug2_DSCF1016.jpg,3648,2736,white,291,717,1255,1352
aug2_DSCF1017.jpg,3648,2736,gray,1885,712,2760,1125
aug2_DSCF1021.jpg,3648,2736,blue,1997,757,2966,1301
aug2_DSCF1023.jpg,3648,2736,yellow,1856,1173,2760,1609
aug2_DSCF1025.jpg,3648,2736,red,775,1565,2190,2256
aug2_DSCF1029.jpg,3648,2736,red,148,1647,1468,2379
aug2_DSCF1029.jpg,3648,2736,yellow,1436,1077,2614,1909
aug2_DSCF1029.jpg,3648,2736,green,2516,827,3628,1629
aug2_DSCF1032.jpg,3648,2736,blue,140,1200,1133,1667
aug2_DSCF1032.jpg,3648,2736,red,2334,1125,3260,1581
aug2_DSCF1037.jpg,3648,2736,green,1392,1353,2995,2516
aug2_DSCF1038.jpg,3648,2736,yellow,994,1437,2917,2736
aug2_DSCF1040.jpg,3648,2736,yellow,0,1920,1279,2597
aug2_DSCF1040.jpg,3648,2736,green,1223,1893,2378,2491
aug2_DSCF1040.jpg,3648,2736,gray,2301,1878,3346,2452
aug2_DSCF1042.jpg,3648,2736,blue,613,1682,1626,2186
aug2_DSCF1044.jpg,3648,2736,red,1460,1200,2406,1723
aug2_DSCF1048.jpg,3648,2736,gray,395,1235,1145,1537
aug2_DSCF1048.jpg,3648,2736,blue,1469,1188,2213,1472
aug2_DSCF1048.jpg,3648,2736,white,2500,1109,3287,1407
aug2_DSCF1049.jpg,3648,2736,gray,2502,915,3469,1390
aug2_DSCF1049.jpg,3648,2736,blue,1047,1153,1953,1638
aug2_DSCF1049.jpg,3648,2736,white,0,1363,679,1788
aug2_DSCF1050.jpg,3648,2736,blue,380,771,1229,1134
aug2_DSCF1050.jpg,3648,2736,white,1699,811,2535,1174
aug2_DSCF1053.jpg,3648,2736,green,803,1533,1901,2041
aug2_DSCF1053.jpg,3648,2736,red,1892,1508,2998,2022
aug2_DSCF1056.jpg,3648,2736,yellow,469,957,1703,1589
aug2_DSCF1056.jpg,3648,2736,red,1700,953,2919,1615
aug2_DSCF1059.jpg,3648,2736,yellow,1344,1070,2222,1632
aug2_DSCF1061.jpg,3648,2736,red,209,1638,1776,2403
aug2_DSCF1061.jpg,3648,2736,yellow,1070,1209,2378,1819
aug2_DSCF1064.jpg,3648,2736,white,2399,358,3210,877
aug2_DSCF1064.jpg,3648,2736,yellow,585,740,1512,1319
aug2_DSCF1065.jpg,3648,2736,blue,1069,329,1852,1125
aug2_DSCF1065.jpg,3648,2736,green,2191,1314,2943,2078
aug2_DSCF1066.jpg,3648,2736,green,1910,1121,2628,1453
aug2_DSCF1066.jpg,3648,2736,blue,927,1121,1622,1442
aug2_DSCF1068.jpg,3648,2736,blue,1552,343,2882,844
aug2_DSCF1068.jpg,3648,2736,green,236,1533,1208,2060
aug2_DSCF1070.jpg,3648,2736,yellow,1211,1230,2324,2400
aug2_DSCF1070.jpg,3648,2736,red,1520,905,2490,1919
aug2_DSCF1072.jpg,3648,2736,white,1943,1252,2620,1657
aug2_DSCF1072.jpg,3648,2736,yellow,1048,1440,1763,1834
aug2_DSCF1074.jpg,3648,2736,yellow,1127,1319,2869,2283
aug2_DSCF1077.jpg,3648,2736,red,2229,1282,3339,1902
aug2_DSCF1077.jpg,3648,2736,green,814,1342,1947,1966
aug2_DSCF1081.jpg,3648,2736,gray,1473,1282,2190,1678
aug2_DSCF1082.jpg,3648,2736,blue,743,338,1993,1035
aug2_DSCF1082.jpg,3648,2736,gray,2208,367,3443,1074
aug2_DSCF1086.jpg,3648,2736,gray,279,820,1128,1283
aug2_DSCF1086.jpg,3648,2736,yellow,1332,815,2171,1283
aug2_DSCF1086.jpg,3648,2736,green,2314,862,3142,1342
aug2_DSCF1086.jpg,3648,2736,white,3294,841,3648,1342
aug2_DSCF1088.jpg,3648,2736,blue,1232,440,2021,862
aug2_DSCF1088.jpg,3648,2736,yellow,1326,1525,1980,1895
aug2_DSCF1090.jpg,3648,2736,green,1920,784,2593,1154
aug2_DSCF1092.jpg,3648,2736,gray,2356,1293,3223,1831
aug2_DSCF1092.jpg,3648,2736,blue,1121,1521,2011,2037
aug2_DSCF1092.jpg,3648,2736,white,415,1028,1166,1532
aug2_DSCF1094.jpg,3648,2736,gray,1278,1035,2269,1618
aug2_DSCF1097.jpg,3648,2736,blue,1198,456,2650,1254
aug2_DSCF1099.jpg,3648,2736,red,1383,865,2073,1214
aug2_DSCF1101.jpg,3648,2736,yellow,1716,1072,2632,1576
aug2_DSCF1103.jpg,3648,2736,red,1053,498,1820,1200
aug2_DSCF1103.jpg,3648,2736,blue,1977,1382,2966,2305
aug2_DSCF1104.jpg,3648,2736,blue,1248,493,1932,822
aug2_DSCF1104.jpg,3648,2736,green,1241,1783,2015,2209
aug2_DSCF1105.jpg,3648,2736,yellow,917,933,2539,1866
aug2_DSCF1106.jpg,3648,2736,yellow,987,975,2541,1815
aug2_DSCF1109.jpg,3648,2736,white,929,894,2271,1523
aug2_DSCF1110.jpg,3648,2736,white,683,747,1916,1397
aug2_DSCF1110.jpg,3648,2736,green,1912,796,3159,1435
aug2_DSCF1111.jpg,3648,2736,red,1900,795,3072,1454
aug2_DSCF1111.jpg,3648,2736,yellow,504,803,1698,1470
aug2_DSCF1114.jpg,3648,2736,red,1535,1177,2529,1685
aug2_DSCF1116.jpg,3648,2736,blue,1498,1404,2535,2096
aug2_DSCF1120.jpg,3648,2736,white,1109,1254,2719,2112
aug2_DSCF1122.jpg,3648,2736,blue,1459,954,2555,1489
aug2_DSCF1125.jpg,3648,2736,green,978,930,1632,1345
aug2_DSCF1125.jpg,3648,2736,red,1198,1394,2013,1876
aug2_DSCF1125.jpg,3648,2736,yellow,2406,1252,3198,1712
aug2_DSCF1129.jpg,3648,2736,red,1374,1640,2075,2144
aug2_DSCF1130.jpg,3648,2736,green,1398,1707,2183,2177
aug2_DSCF1132.jpg,3648,2736,green,2906,1057,3498,1401
aug2_DSCF1132.jpg,3648,2736,gray,2303,1317,3393,2023
aug2_DSCF1132.jpg,3648,2736,blue,0,1518,1509,2533
aug2_DSCF1133.jpg,3648,2736,green,1527,1257,2243,1785
aug3_DSCF1013.jpg,3648,2736,green,1217,1690,1706,1891
aug3_DSCF1013.jpg,3648,2736,yellow,1774,1619,2249,1843
aug3_DSCF1013.jpg,3648,2736,white,2313,1566,2773,1794
aug3_DSCF1013.jpg,3648,2736,gray,1284,1832,1781,2063
aug3_DSCF1013.jpg,3648,2736,blue,1879,1798,2365,2026
aug3_DSCF1013.jpg,3648,2736,red,2429,1742,2904,1970
aug3_DSCF1015.jpg,3648,2736,white,1814,830,3265,2147
aug3_DSCF1015.jpg,3648,2736,red,456,1156,1786,2306
aug3_DSCF1016.jpg,3648,2736,gray,1095,1822,2242,2497
aug3_DSCF1016.jpg,3648,2736,red,1949,1214,3000,1831
aug3_DSCF1016.jpg,3648,2736,white,2355,632,3353,1320
aug3_DSCF1017.jpg,3648,2736,gray,1834,698,2623,1120
aug3_DSCF1021.jpg,3648,2736,blue,733,755,1656,1301
aug3_DSCF1023.jpg,3648,2736,yellow,953,1166,1738,1618
aug3_DSCF1025.jpg,3648,2736,red,1448,1566,2832,2264
aug3_DSCF1029.jpg,3648,2736,red,0,1744,1282,2729
aug3_DSCF1029.jpg,3648,2736,yellow,1322,976,2852,2096
